,Orig,con1_arr,con1,con2_arr,con2,Dest,mkt_airline1,mkt_flight1,op_airline1,op_flight1,depDay1,d_time_1,a_time_1,depTime_U1,arrTime_U1,acrt1,distSeg1,mkt_airline2,mkt_flight2,op_airline2,op_flight2,depDay2,d_time_2,a_time_2,depTime_U2,arrTime_U2,acrt2,distSeg2,mkt_airline3,mkt_flight3,op_airline3,op_flight3,depDay3,d_time_3,a_time_3,depTime_U3,arrTime_U3,acrt3,distSeg3,dist,segn,week,depDay,deptime,deptime_U,arrtime,arrtime_U,elaptime,detour,arrDay,stops,dmcc,nLegs,paxe,cluster,OnD,TOT_pax,market_share
0,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,1.0,10:15:00,11:50:00,2019-09-16 08:15:00+00:00,2019-09-16 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,1.0,16:10:00,17:45:00,2019-09-16 14:10:00+00:00,2019-09-16 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,1.0,10:15:00,2019-09-16 08:15:00+00:00,17:45:00,2019-09-16 16:45:00+00:00,510.0,1.52421,1.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
1,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,2.0,10:15:00,11:50:00,2019-09-17 08:15:00+00:00,2019-09-17 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,2.0,16:10:00,17:45:00,2019-09-17 14:10:00+00:00,2019-09-17 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,2.0,10:15:00,2019-09-17 08:15:00+00:00,17:45:00,2019-09-17 16:45:00+00:00,510.0,1.52421,2.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
2,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,3.0,10:15:00,11:50:00,2019-09-18 08:15:00+00:00,2019-09-18 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,3.0,16:10:00,17:45:00,2019-09-18 14:10:00+00:00,2019-09-18 16:45:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,3.0,10:15:00,2019-09-18 08:15:00+00:00,17:45:00,2019-09-18 16:45:00+00:00,510.0,1.52421,3.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
3,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,4.0,10:15:00,11:50:00,2019-09-19 08:15:00+00:00,2019-09-19 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,4.0,16:10:00,17:45:00,2019-09-19 14:10:00+00:00,2019-09-19 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,4.0,10:15:00,2019-09-19 08:15:00+00:00,17:45:00,2019-09-19 16:45:00+00:00,510.0,1.52421,4.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
4,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,5.0,15:20:00,16:55:00,2019-09-20 13:20:00+00:00,2019-09-20 14:55:00+00:00,320,907.884,AF,1124.0,AF,1124.0,5.0,20:45:00,22:25:00,2019-09-20 18:45:00+00:00,2019-09-20 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,5.0,15:20:00,2019-09-20 13:20:00+00:00,22:25:00,2019-09-20 21:25:00+00:00,485.0,1.52421,5.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
5,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,6.0,10:25:00,12:00:00,2019-09-21 08:25:00+00:00,2019-09-21 10:00:00+00:00,320,907.884,AF,1194.0,AF,1194.0,6.0,16:10:00,17:45:00,2019-09-21 14:10:00+00:00,2019-09-21 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,6.0,10:25:00,2019-09-21 08:25:00+00:00,17:45:00,2019-09-21 16:45:00+00:00,500.0,1.52421,6.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
6,AJA,ORY,ORY,,,LIS,XK,776.0,XK,776.0,6.0,15:45:00,17:20:00,2019-09-21 13:45:00+00:00,2019-09-21 15:20:00+00:00,320,907.884,AF,1124.0,AF,1124.0,6.0,20:45:00,22:25:00,2019-09-21 18:45:00+00:00,2019-09-21 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,6.0,15:45:00,2019-09-21 13:45:00+00:00,22:25:00,2019-09-21 21:25:00+00:00,460.0,1.52421,6.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
7,AJA,ORY,ORY,,,LIS,AF,7565.0,AF,7565.0,1.0,14:55:00,16:35:00,2019-09-16 12:55:00+00:00,2019-09-16 14:35:00+00:00,320,907.884,AF,1124.0,AF,1124.0,1.0,20:45:00,22:25:00,2019-09-16 18:45:00+00:00,2019-09-16 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,1.0,14:55:00,2019-09-16 12:55:00+00:00,22:25:00,2019-09-16 21:25:00+00:00,510.0,1.52421,1.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
8,AJA,ORY,ORY,,,LIS,AF,7565.0,AF,7565.0,5.0,14:55:00,16:35:00,2019-09-20 12:55:00+00:00,2019-09-20 14:35:00+00:00,319,907.884,AF,1124.0,AF,1124.0,5.0,20:45:00,22:25:00,2019-09-20 18:45:00+00:00,2019-09-20 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,5.0,14:55:00,2019-09-20 12:55:00+00:00,22:25:00,2019-09-20 21:25:00+00:00,510.0,1.52421,5.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
9,AJA,ORY,ORY,,,LIS,AF,7565.0,AF,7565.0,6.0,15:55:00,17:40:00,2019-09-21 13:55:00+00:00,2019-09-21 15:40:00+00:00,321,907.884,AF,1124.0,AF,1124.0,6.0,20:45:00,22:25:00,2019-09-21 18:45:00+00:00,2019-09-21 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,6.0,15:55:00,2019-09-21 13:55:00+00:00,22:25:00,2019-09-21 21:25:00+00:00,450.0,1.52421,6.0,1.0,,2.0,0.0,0405,AJA-LIS,0.0,0.0
10,AMS,LGW,LGW,,,GIB,BA,2759.0,BA,2759.0,4.0,10:55:00,11:10:00,2019-09-19 08:55:00+00:00,2019-09-19 10:10:00+00:00,319,363.46,BA,2662.0,BA,2662.0,4.0,14:40:00,18:40:00,2019-09-19 13:40:00+00:00,2019-09-19 16:40:00+00:00,320,1714.67,,,,,,,,,,,0.0,1961.71,2.0,201938.0,4.0,10:55:00,2019-09-19 08:55:00+00:00,18:40:00,2019-09-19 16:40:00+00:00,465.0,1.0593,4.0,1.0,DY,2.0,0.86,0405,AMS-GIB,2.58,0.33
11,AMS,LHR,LHR,,,GIB,BA,423.0,BA,423.0,6.0,08:15:00,08:40:00,2019-09-21 06:15:00+00:00,2019-09-21 07:40:00+00:00,321,368.42,BA,492.0,BA,492.0,6.0,10:25:00,14:20:00,2019-09-21 09:25:00+00:00,2019-09-21 12:20:00+00:00,320,1745.54,,,,,,,,,,,0.0,1961.71,2.0,201938.0,6.0,08:15:00,2019-09-21 06:15:00+00:00,14:20:00,2019-09-21 12:20:00+00:00,365.0,1.0776,6.0,1.0,DY,2.0,0.86,0405,AMS-GIB,2.58,0.33
12,AMS,LHR,LHR,,,GIB,BA,423.0,BA,423.0,7.0,08:00:00,08:25:00,2019-09-22 06:00:00+00:00,2019-09-22 07:25:00+00:00,32A,368.42,BA,490.0,BA,490.0,7.0,11:35:00,15:30:00,2019-09-22 10:35:00+00:00,2019-09-22 13:30:00+00:00,320,1745.54,,,,,,,,,,,0.0,1961.71,2.0,201938.0,7.0,08:00:00,2019-09-22 06:00:00+00:00,15:30:00,2019-09-22 13:30:00+00:00,450.0,1.0776,7.0,1.0,DY,2.0,0.86,0405,AMS-GIB,2.58,0.33
13,AMS,LIS,LIS,,,PDL,TP,669.0,TP,669.0,1.0,07:00:00,09:00:00,2019-09-16 05:00:00+00:00,2019-09-16 08:00:00+00:00,319,1845.07,TP,1867.0,TP,1867.0,1.0,11:40:00,13:05:00,2019-09-16 10:40:00+00:00,2019-09-16 13:05:00+00:00,321,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,1.0,07:00:00,2019-09-16 05:00:00+00:00,13:05:00,2019-09-16 13:05:00+00:00,485.0,1.1535,1.0,1.0,DY,2.0,6.02,0405,AMS-PDL,138.46,0.04
14,AMS,LIS,LIS,,,PDL,TP,669.0,TP,669.0,2.0,07:00:00,09:00:00,2019-09-17 05:00:00+00:00,2019-09-17 08:00:00+00:00,320,1845.07,TP,1867.0,TP,1867.0,2.0,11:40:00,13:05:00,2019-09-17 10:40:00+00:00,2019-09-17 13:05:00+00:00,321,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,2.0,07:00:00,2019-09-17 05:00:00+00:00,13:05:00,2019-09-17 13:05:00+00:00,485.0,1.1535,2.0,1.0,DY,2.0,2.58,0405,AMS-PDL,138.46,0.02
15,AMS,LIS,LIS,,,PDL,TP,669.0,TP,669.0,4.0,07:00:00,09:00:00,2019-09-19 05:00:00+00:00,2019-09-19 08:00:00+00:00,319,1845.07,TP,1867.0,TP,1867.0,4.0,11:40:00,13:05:00,2019-09-19 10:40:00+00:00,2019-09-19 13:05:00+00:00,320,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,4.0,07:00:00,2019-09-19 05:00:00+00:00,13:05:00,2019-09-19 13:05:00+00:00,485.0,1.1535,4.0,1.0,DY,2.0,1.72,0405,AMS-PDL,138.46,0.01
16,AMS,LIS,LIS,,,PDL,TP,671.0,TP,671.0,2.0,19:45:00,21:45:00,2019-09-17 17:45:00+00:00,2019-09-17 20:45:00+00:00,32Q,1845.07,TP,1865.0,TP,1865.0,2.0,22:35:00,23:55:00,2019-09-17 21:35:00+00:00,2019-09-17 23:55:00+00:00,319,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,2.0,19:45:00,2019-09-17 17:45:00+00:00,23:55:00,2019-09-17 23:55:00+00:00,370.0,1.1535,2.0,1.0,DY,2.0,0.86,0405,AMS-PDL,138.46,0.01
17,AMS,LIS,LIS,,,PDL,TP,671.0,TP,671.0,3.0,19:45:00,21:45:00,2019-09-18 17:45:00+00:00,2019-09-18 20:45:00+00:00,320,1845.07,TP,1865.0,TP,1865.0,3.0,22:35:00,23:55:00,2019-09-18 21:35:00+00:00,2019-09-18 23:55:00+00:00,319,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,3.0,19:45:00,2019-09-18 17:45:00+00:00,23:55:00,2019-09-18 23:55:00+00:00,370.0,1.1535,3.0,1.0,DY,2.0,1.72,0405,AMS-PDL,138.46,0.01
18,AMS,LIS,LIS,,,PDL,TP,671.0,TP,671.0,4.0,19:45:00,21:45:00,2019-09-19 17:45:00+00:00,2019-09-19 20:45:00+00:00,320,1845.07,TP,1865.0,TP,1865.0,4.0,22:35:00,23:55:00,2019-09-19 21:35:00+00:00,2019-09-19 23:55:00+00:00,32N,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,4.0,19:45:00,2019-09-19 17:45:00+00:00,23:55:00,2019-09-19 23:55:00+00:00,370.0,1.1535,4.0,1.0,DY,2.0,3.44,0405,AMS-PDL,138.46,0.02
19,AMS,LIS,LIS,,,PDL,TP,671.0,TP,671.0,7.0,19:45:00,21:45:00,2019-09-22 17:45:00+00:00,2019-09-22 20:45:00+00:00,320,1845.07,TP,1865.0,TP,1865.0,7.0,22:35:00,23:55:00,2019-09-22 21:35:00+00:00,2019-09-22 23:55:00+00:00,319,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,7.0,19:45:00,2019-09-22 17:45:00+00:00,23:55:00,2019-09-22 23:55:00+00:00,370.0,1.1535,7.0,1.0,DY,2.0,2.58,0405,AMS-PDL,138.46,0.02
20,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,1.0,13:55:00,15:55:00,2019-09-16 11:55:00+00:00,2019-09-16 14:55:00+00:00,320,1845.07,TP,1863.0,TP,1863.0,1.0,17:05:00,18:25:00,2019-09-16 16:05:00+00:00,2019-09-16 18:25:00+00:00,319,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,1.0,13:55:00,2019-09-16 11:55:00+00:00,18:25:00,2019-09-16 18:25:00+00:00,390.0,1.1535,1.0,1.0,DY,2.0,1.72,0405,AMS-PDL,138.46,0.01
21,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,2.0,13:55:00,15:55:00,2019-09-17 11:55:00+00:00,2019-09-17 14:55:00+00:00,319,1845.07,TP,1863.0,TP,1863.0,2.0,17:05:00,18:25:00,2019-09-17 16:05:00+00:00,2019-09-17 18:25:00+00:00,320,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,2.0,13:55:00,2019-09-17 11:55:00+00:00,18:25:00,2019-09-17 18:25:00+00:00,390.0,1.1535,2.0,1.0,DY,2.0,8.6,0405,AMS-PDL,138.46,0.06
22,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,3.0,13:55:00,15:55:00,2019-09-18 11:55:00+00:00,2019-09-18 14:55:00+00:00,319,1845.07,TP,1863.0,TP,1863.0,3.0,17:05:00,18:25:00,2019-09-18 16:05:00+00:00,2019-09-18 18:25:00+00:00,320,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,3.0,13:55:00,2019-09-18 11:55:00+00:00,18:25:00,2019-09-18 18:25:00+00:00,390.0,1.1535,3.0,1.0,DY,2.0,6.02,0405,AMS-PDL,138.46,0.04
23,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,4.0,13:55:00,15:55:00,2019-09-19 11:55:00+00:00,2019-09-19 14:55:00+00:00,319,1845.07,TP,1863.0,TP,1863.0,4.0,17:05:00,18:25:00,2019-09-19 16:05:00+00:00,2019-09-19 18:25:00+00:00,321,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,4.0,13:55:00,2019-09-19 11:55:00+00:00,18:25:00,2019-09-19 18:25:00+00:00,390.0,1.1535,4.0,1.0,DY,2.0,2.58,0405,AMS-PDL,138.46,0.02
24,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,5.0,13:55:00,15:55:00,2019-09-20 11:55:00+00:00,2019-09-20 14:55:00+00:00,320,1845.07,TP,1863.0,TP,1863.0,5.0,17:05:00,18:25:00,2019-09-20 16:05:00+00:00,2019-09-20 18:25:00+00:00,320,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,5.0,13:55:00,2019-09-20 11:55:00+00:00,18:25:00,2019-09-20 18:25:00+00:00,390.0,1.1535,5.0,1.0,DY,2.0,1.72,0405,AMS-PDL,138.46,0.01
25,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,6.0,13:55:00,15:55:00,2019-09-21 11:55:00+00:00,2019-09-21 14:55:00+00:00,320,1845.07,TP,1863.0,TP,1863.0,6.0,17:05:00,18:25:00,2019-09-21 16:05:00+00:00,2019-09-21 18:25:00+00:00,320,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,6.0,13:55:00,2019-09-21 11:55:00+00:00,18:25:00,2019-09-21 18:25:00+00:00,390.0,1.1535,6.0,1.0,DY,2.0,1.72,0405,AMS-PDL,138.46,0.01
26,AMS,LIS,LIS,,,PDL,TP,673.0,TP,673.0,7.0,13:55:00,15:55:00,2019-09-22 11:55:00+00:00,2019-09-22 14:55:00+00:00,319,1845.07,TP,1863.0,TP,1863.0,7.0,16:50:00,18:10:00,2019-09-22 15:50:00+00:00,2019-09-22 18:10:00+00:00,320,1446.87,,,,,,,,,,,0.0,2853.82,2.0,201938.0,7.0,13:55:00,2019-09-22 11:55:00+00:00,18:10:00,2019-09-22 18:10:00+00:00,375.0,1.1535,7.0,1.0,DY,2.0,3.44,0405,AMS-PDL,138.46,0.02
27,BES,CDG,CDG,,,BIO,AF,7733.0,AF,7733.0,2.0,18:45:00,20:00:00,2019-09-17 16:45:00+00:00,2019-09-17 18:00:00+00:00,320,513.25,AF,1376.0,AF,1376.0,2.0,20:45:00,22:15:00,2019-09-17 18:45:00+00:00,2019-09-17 20:15:00+00:00,318,758.61,,,,,,,,,,,0.0,582.35,2.0,201938.0,2.0,18:45:00,2019-09-17 16:45:00+00:00,22:15:00,2019-09-17 20:15:00+00:00,210.0,2.184,2.0,1.0,DY,2.0,2.58,0405,BES-BIO,12.04,0.21
28,BES,CDG,CDG,,,BIO,KL,2339.0,AF,7733.0,4.0,18:45:00,20:00:00,2019-09-19 16:45:00+00:00,2019-09-19 18:00:00+00:00,320,513.25,KL,2170.0,AF,1376.0,4.0,20:45:00,22:15:00,2019-09-19 18:45:00+00:00,2019-09-19 20:15:00+00:00,318,758.61,,,,,,,,,,,0.0,582.35,2.0,201938.0,4.0,18:45:00,2019-09-19 16:45:00+00:00,22:15:00,2019-09-19 20:15:00+00:00,210.0,2.184,4.0,1.0,Y,2.0,0.86,0405,BES-BIO,12.04,0.07
29,BES,BCN,BCN,,,LIS,VY,8621.0,VY,8621.0,4.0,15:20:00,17:05:00,2019-09-19 13:20:00+00:00,2019-09-19 15:05:00+00:00,32A,944.697,VY,8462.0,VY,8462.0,4.0,19:15:00,20:15:00,2019-09-19 17:15:00+00:00,2019-09-19 19:15:00+00:00,321,995.227,,,,,,,,,,,,1939.92,2.0,201938.0,4.0,15:20:00,2019-09-19 13:20:00+00:00,20:15:00,2019-09-19 19:15:00+00:00,355.0,1.70325,4.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
30,BES,BCN,BCN,,,LIS,VY,8621.0,VY,8621.0,4.0,15:20:00,17:05:00,2019-09-19 13:20:00+00:00,2019-09-19 15:05:00+00:00,32A,944.697,VY,8464.0,VY,8464.0,4.0,20:20:00,21:20:00,2019-09-19 18:20:00+00:00,2019-09-19 20:20:00+00:00,319,995.227,,,,,,,,,,,,1939.92,2.0,201938.0,4.0,15:20:00,2019-09-19 13:20:00+00:00,21:20:00,2019-09-19 20:20:00+00:00,420.0,1.70325,4.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
31,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,1.0,18:45:00,20:00:00,2019-09-16 16:45:00+00:00,2019-09-16 18:00:00+00:00,320,515.104,AF,1124.0,AF,1124.0,1.0,20:45:00,22:25:00,2019-09-16 18:45:00+00:00,2019-09-16 21:25:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,1.0,18:45:00,2019-09-16 16:45:00+00:00,22:25:00,2019-09-16 21:25:00+00:00,280.0,1.74312,1.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
32,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,2.0,18:45:00,20:00:00,2019-09-17 16:45:00+00:00,2019-09-17 18:00:00+00:00,320,515.104,AF,1124.0,AF,1124.0,2.0,20:45:00,22:25:00,2019-09-17 18:45:00+00:00,2019-09-17 21:25:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,2.0,18:45:00,2019-09-17 16:45:00+00:00,22:25:00,2019-09-17 21:25:00+00:00,280.0,1.74312,2.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
33,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,3.0,18:45:00,20:00:00,2019-09-18 16:45:00+00:00,2019-09-18 18:00:00+00:00,320,513.25,AF,1124.0,AF,1124.0,3.0,20:45:00,22:25:00,2019-09-18 18:45:00+00:00,2019-09-18 21:25:00+00:00,320,1468.36,,,,,,,,,,,0.0,1138.71,2.0,201938.0,3.0,18:45:00,2019-09-18 16:45:00+00:00,22:25:00,2019-09-18 21:25:00+00:00,280.0,1.7402,3.0,1.0,DY,2.0,0.86,0405,BES-LIS,17.2,0.05
34,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,4.0,18:45:00,20:00:00,2019-09-19 16:45:00+00:00,2019-09-19 18:00:00+00:00,320,513.25,AF,1124.0,AF,1124.0,4.0,20:45:00,22:25:00,2019-09-19 18:45:00+00:00,2019-09-19 21:25:00+00:00,321,1468.36,,,,,,,,,,,0.0,1138.71,2.0,201938.0,4.0,18:45:00,2019-09-19 16:45:00+00:00,22:25:00,2019-09-19 21:25:00+00:00,280.0,1.7402,4.0,1.0,DY,2.0,2.58,0405,BES-LIS,17.2,0.15
35,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,5.0,18:45:00,20:00:00,2019-09-20 16:45:00+00:00,2019-09-20 18:00:00+00:00,320,515.104,AF,1124.0,AF,1124.0,5.0,20:45:00,22:25:00,2019-09-20 18:45:00+00:00,2019-09-20 21:25:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,5.0,18:45:00,2019-09-20 16:45:00+00:00,22:25:00,2019-09-20 21:25:00+00:00,280.0,1.74312,5.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
36,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,6.0,18:45:00,20:00:00,2019-09-21 16:45:00+00:00,2019-09-21 18:00:00+00:00,320,515.104,AF,1124.0,AF,1124.0,6.0,20:45:00,22:25:00,2019-09-21 18:45:00+00:00,2019-09-21 21:25:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,6.0,18:45:00,2019-09-21 16:45:00+00:00,22:25:00,2019-09-21 21:25:00+00:00,280.0,1.74312,6.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
37,BES,CDG,CDG,,,LIS,AF,7733.0,AF,7733.0,7.0,18:45:00,20:00:00,2019-09-22 16:45:00+00:00,2019-09-22 18:00:00+00:00,318,515.104,AF,1124.0,AF,1124.0,7.0,20:45:00,22:25:00,2019-09-22 18:45:00+00:00,2019-09-22 21:25:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,7.0,18:45:00,2019-09-22 16:45:00+00:00,22:25:00,2019-09-22 21:25:00+00:00,280.0,1.74312,7.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
38,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,1.0,06:00:00,07:20:00,2019-09-16 04:00:00+00:00,2019-09-16 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,1.0,09:45:00,11:20:00,2019-09-16 07:45:00+00:00,2019-09-16 10:20:00+00:00,320,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,1.0,06:00:00,2019-09-16 04:00:00+00:00,11:20:00,2019-09-16 10:20:00+00:00,380.0,1.74312,1.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
39,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,2.0,06:00:00,07:20:00,2019-09-17 04:00:00+00:00,2019-09-17 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,2.0,09:45:00,11:20:00,2019-09-17 07:45:00+00:00,2019-09-17 10:20:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,2.0,06:00:00,2019-09-17 04:00:00+00:00,11:20:00,2019-09-17 10:20:00+00:00,380.0,1.74312,2.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
40,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,3.0,06:00:00,07:20:00,2019-09-18 04:00:00+00:00,2019-09-18 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,3.0,09:45:00,11:20:00,2019-09-18 07:45:00+00:00,2019-09-18 10:20:00+00:00,320,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,3.0,06:00:00,2019-09-18 04:00:00+00:00,11:20:00,2019-09-18 10:20:00+00:00,380.0,1.74312,3.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
41,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,4.0,06:00:00,07:20:00,2019-09-19 04:00:00+00:00,2019-09-19 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,4.0,09:45:00,11:20:00,2019-09-19 07:45:00+00:00,2019-09-19 10:20:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,4.0,06:00:00,2019-09-19 04:00:00+00:00,11:20:00,2019-09-19 10:20:00+00:00,380.0,1.74312,4.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
42,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,5.0,06:00:00,07:20:00,2019-09-20 04:00:00+00:00,2019-09-20 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,5.0,09:45:00,11:20:00,2019-09-20 07:45:00+00:00,2019-09-20 10:20:00+00:00,320,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,5.0,06:00:00,2019-09-20 04:00:00+00:00,11:20:00,2019-09-20 10:20:00+00:00,380.0,1.74312,5.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
43,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,6.0,06:00:00,07:20:00,2019-09-21 04:00:00+00:00,2019-09-21 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,6.0,09:45:00,11:20:00,2019-09-21 07:45:00+00:00,2019-09-21 10:20:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,6.0,06:00:00,2019-09-21 04:00:00+00:00,11:20:00,2019-09-21 10:20:00+00:00,380.0,1.74312,6.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
44,BES,CDG,CDG,,,LIS,AF,7737.0,AF,7737.0,7.0,06:00:00,07:20:00,2019-09-22 04:00:00+00:00,2019-09-22 05:20:00+00:00,318,515.104,AF,1024.0,AF,1024.0,7.0,09:45:00,11:20:00,2019-09-22 07:45:00+00:00,2019-09-22 10:20:00+00:00,321,1470.22,,,,,,,,,,,,1985.33,2.0,201938.0,7.0,06:00:00,2019-09-22 04:00:00+00:00,11:20:00,2019-09-22 10:20:00+00:00,380.0,1.74312,7.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
45,BES,CDG,CDG,,,LIS,AF,7739.0,AF,7739.0,1.0,11:15:00,12:35:00,2019-09-16 09:15:00+00:00,2019-09-16 10:35:00+00:00,318,513.25,AF,1194.0,AF,1194.0,1.0,16:10:00,17:45:00,2019-09-16 14:10:00+00:00,2019-09-16 16:45:00+00:00,320,1468.36,,,,,,,,,,,0.0,1138.71,2.0,201938.0,1.0,11:15:00,2019-09-16 09:15:00+00:00,17:45:00,2019-09-16 16:45:00+00:00,450.0,1.7402,1.0,1.0,DY,2.0,5.16,0405,BES-LIS,17.2,0.3
46,BES,CDG,CDG,,,LIS,AF,7739.0,AF,7739.0,2.0,11:15:00,12:35:00,2019-09-17 09:15:00+00:00,2019-09-17 10:35:00+00:00,318,513.25,AF,1194.0,AF,1194.0,2.0,16:10:00,17:45:00,2019-09-17 14:10:00+00:00,2019-09-17 16:45:00+00:00,320,1468.36,,,,,,,,,,,0.0,1138.71,2.0,201938.0,2.0,11:15:00,2019-09-17 09:15:00+00:00,17:45:00,2019-09-17 16:45:00+00:00,450.0,1.7402,2.0,1.0,DY,2.0,1.72,0405,BES-LIS,17.2,0.1
