,Orig,con1_arr,con1,con2_arr,con2,Dest,mkt_airline1,mkt_flight1,op_airline1,op_flight1,depDay1,d_time_1,a_time_1,depTime_U1,arrTime_U1,acrt1,distSeg1,mkt_airline2,mkt_flight2,op_airline2,op_flight2,depDay2,d_time_2,a_time_2,depTime_U2,arrTime_U2,acrt2,distSeg2,mkt_airline3,mkt_flight3,op_airline3,op_flight3,depDay3,d_time_3,a_time_3,depTime_U3,arrTime_U3,acrt3,distSeg3,dist,segn,week,depDay,deptime,deptime_U,arrtime,arrtime_U,elaptime,detour,arrDay,stops,dmcc,nLegs,paxe,cluster,OnD,TOT_pax,market_share
0,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,1.0,10:15:00,11:50:00,2019-09-16 08:15:00+00:00,2019-09-16 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,1.0,16:10:00,17:45:00,2019-09-16 14:10:00+00:00,2019-09-16 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,1.0,10:15:00,2019-09-16 08:15:00+00:00,17:45:00,2019-09-16 16:45:00+00:00,510.0,1.52421,1.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
1,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,2.0,10:15:00,11:50:00,2019-09-17 08:15:00+00:00,2019-09-17 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,2.0,16:10:00,17:45:00,2019-09-17 14:10:00+00:00,2019-09-17 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,2.0,10:15:00,2019-09-17 08:15:00+00:00,17:45:00,2019-09-17 16:45:00+00:00,510.0,1.52421,2.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
2,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,3.0,10:15:00,11:50:00,2019-09-18 08:15:00+00:00,2019-09-18 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,3.0,16:10:00,17:45:00,2019-09-18 14:10:00+00:00,2019-09-18 16:45:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,3.0,10:15:00,2019-09-18 08:15:00+00:00,17:45:00,2019-09-18 16:45:00+00:00,510.0,1.52421,3.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
3,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,4.0,10:15:00,11:50:00,2019-09-19 08:15:00+00:00,2019-09-19 09:50:00+00:00,320,907.884,AF,1194.0,AF,1194.0,4.0,16:10:00,17:45:00,2019-09-19 14:10:00+00:00,2019-09-19 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,4.0,10:15:00,2019-09-19 08:15:00+00:00,17:45:00,2019-09-19 16:45:00+00:00,510.0,1.52421,4.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
4,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,5.0,15:20:00,16:55:00,2019-09-20 13:20:00+00:00,2019-09-20 14:55:00+00:00,320,907.884,AF,1124.0,AF,1124.0,5.0,20:45:00,22:25:00,2019-09-20 18:45:00+00:00,2019-09-20 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,5.0,15:20:00,2019-09-20 13:20:00+00:00,22:25:00,2019-09-20 21:25:00+00:00,485.0,1.52421,5.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
5,AJA,ORY,ORY,,,LIS,XK,772.0,XK,772.0,6.0,10:25:00,12:00:00,2019-09-21 08:25:00+00:00,2019-09-21 10:00:00+00:00,320,907.884,AF,1194.0,AF,1194.0,6.0,16:10:00,17:45:00,2019-09-21 14:10:00+00:00,2019-09-21 16:45:00+00:00,320,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,6.0,10:25:00,2019-09-21 08:25:00+00:00,17:45:00,2019-09-21 16:45:00+00:00,500.0,1.52421,6.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
6,AJA,ORY,ORY,,,LIS,XK,776.0,XK,776.0,6.0,15:45:00,17:20:00,2019-09-21 13:45:00+00:00,2019-09-21 15:20:00+00:00,320,907.884,AF,1124.0,AF,1124.0,6.0,20:45:00,22:25:00,2019-09-21 18:45:00+00:00,2019-09-21 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,6.0,15:45:00,2019-09-21 13:45:00+00:00,22:25:00,2019-09-21 21:25:00+00:00,460.0,1.52421,6.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
7,AJA,ORY,ORY,,,LIS,AF,7565.0,AF,7565.0,1.0,14:55:00,16:35:00,2019-09-16 12:55:00+00:00,2019-09-16 14:35:00+00:00,320,907.884,AF,1124.0,AF,1124.0,1.0,20:45:00,22:25:00,2019-09-16 18:45:00+00:00,2019-09-16 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,1.0,14:55:00,2019-09-16 12:55:00+00:00,22:25:00,2019-09-16 21:25:00+00:00,510.0,1.52421,1.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
8,AJA,ORY,ORY,,,LIS,AF,7565.0,AF,7565.0,5.0,14:55:00,16:35:00,2019-09-20 12:55:00+00:00,2019-09-20 14:35:00+00:00,319,907.884,AF,1124.0,AF,1124.0,5.0,20:45:00,22:25:00,2019-09-20 18:45:00+00:00,2019-09-20 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,5.0,14:55:00,2019-09-20 12:55:00+00:00,22:25:00,2019-09-20 21:25:00+00:00,510.0,1.52421,5.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
9,AJA,ORY,ORY,,,LIS,AF,7565.0,AF,7565.0,6.0,15:55:00,17:40:00,2019-09-21 13:55:00+00:00,2019-09-21 15:40:00+00:00,321,907.884,AF,1124.0,AF,1124.0,6.0,20:45:00,22:25:00,2019-09-21 18:45:00+00:00,2019-09-21 21:25:00+00:00,321,1470.22,,,,,,,,,,,,2378.11,2.0,201938.0,6.0,15:55:00,2019-09-21 13:55:00+00:00,22:25:00,2019-09-21 21:25:00+00:00,450.0,1.52421,6.0,1.0,,2.0,0.0,0405,AJA-LIS,6.88,0.0
10,BES,CDG,CDG,,,BIO,AF,7733.0,AF,7733.0,1.0,18:45:00,20:00:00,2019-09-16 16:45:00+00:00,2019-09-16 18:00:00+00:00,320,513.25,AF,1376.0,AF,1376.0,1.0,20:45:00,22:15:00,2019-09-16 18:45:00+00:00,2019-09-16 20:15:00+00:00,318,758.61,,,,,,,,,,,0.0,582.35,2.0,201938.0,1.0,18:45:00,2019-09-16 16:45:00+00:00,22:15:00,2019-09-16 20:15:00+00:00,210.0,2.184,1.0,1.0,DY,2.0,0.86,0405,BES-BIO,0.86,1.0
11,BES,BCN,BCN,,,LIS,VY,8621.0,VY,8621.0,4.0,15:20:00,17:05:00,2019-09-19 13:20:00+00:00,2019-09-19 15:05:00+00:00,32A,944.697,VY,8462.0,VY,8462.0,4.0,19:15:00,20:15:00,2019-09-19 17:15:00+00:00,2019-09-19 19:15:00+00:00,321,995.227,,,,,,,,,,,,1939.92,2.0,201938.0,4.0,15:20:00,2019-09-19 13:20:00+00:00,20:15:00,2019-09-19 19:15:00+00:00,355.0,1.70325,4.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
12,BES,BCN,BCN,,,LIS,VY,8621.0,VY,8621.0,4.0,15:20:00,17:05:00,2019-09-19 13:20:00+00:00,2019-09-19 15:05:00+00:00,32A,944.697,VY,8464.0,VY,8464.0,4.0,20:20:00,21:20:00,2019-09-19 18:20:00+00:00,2019-09-19 20:20:00+00:00,319,995.227,,,,,,,,,,,,1939.92,2.0,201938.0,4.0,15:20:00,2019-09-19 13:20:00+00:00,21:20:00,2019-09-19 20:20:00+00:00,420.0,1.70325,4.0,1.0,,2.0,0.0,0405,BES-LIS,17.2,0.0
